

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"United Republic of Tanzania",215,"Harvested irrigated temporary crop area: Other crops",4377,2013,12.05,"I","",""
"United Republic of Tanzania",215,"Harvested irrigated permanent crop area: Other fruits",4524,2013,1.375,"I","",""
"United Republic of Tanzania",215,"Harvested irrigated permanent crop area: Coffee",4364,2013,2.768,"I","",""
"United Republic of Tanzania",215,"Harvested irrigated permanent crop area: Tea",4365,2013,2.57,"I","",""
"United States of America",231,"Harvested irrigated temporary crop area: Wheat",4345,2008,1662.0,"","",""
"United States of America",231,"Harvested irrigated temporary crop area: Rice",4346,2008,1085.0,"","",""
"United States of America",231,"Harvested irrigated temporary crop area: Barley",4347,2008,307.8,"","",""
"United States of America",231,"Harvested irrigated temporary crop area: Maize",4348,2008,4831.0,"","",""
"United States of America",231,"Harvested irrigated temporary crop area: Sorghum",4350,2008,420.5,"","",""
"United States of America",231,"Harvested irrigated temporary crop area: Other cereals",4351,2008,138.3,"","",""
"United States of America",231,"Harvested irrigated temporary crop area: Vegetables",4360,2008,1594.0,"","",""
"United States of America",231,"Harvested irrigated temporary crop area: Soybeans",4371,2008,2850.0,"","",""
"United States of America",231,"Harvested irrigated temporary crop area: Groundnuts",4372,2008,216.5,"","",""
"United States of America",231,"Harvested irrigated temporary crop area: Potatoes",4352,2008,386.9,"","",""
"United States of America",231,"Harvested irrigated temporary crop area: Leguminous crops",4359,2008,173.8,"","",""
"United States of America",231,"Harvested irrigated temporary crop area: Sugar beet",4358,2008,154.7,"","",""
"United States of America",231,"Harvested irrigated temporary crop area: Fodder",4369,2008,4520.0,"","",""
"United States of America",231,"Harvested irrigated temporary crop area: Cotton",4367,2008,1264.0,"","",""
"United States of America",231,"Harvested irrigated temporary crop area: Tobacco",4366,2008,9.351,"","",""
"United States of America",231,"Harvested irrigated temporary crop area: Other crops",4377,2008,601.1,"","",""
"United States of America",231,"Harvested irrigated permanent crop area: Other fruits",4524,2008,1599.0,"","",""
"Uruguay",234,"Harvested irrigated temporary crop area: Rice",4346,2000,174.7,"","",""
"Uruguay",234,"Harvested irrigated temporary crop area: Rice",4346,2011,181.0,"","",""
"Uruguay",234,"Harvested irrigated temporary crop area: Maize",4348,2000,3.811,"","",""
"Uruguay",234,"Harvested irrigated temporary crop area: Maize",4348,2010,13.7,"","",""
"Uruguay",234,"Harvested irrigated temporary crop area: Sorghum",4350,2009,2.2,"","",""
"Uruguay",234,"Harvested irrigated temporary crop area: Other cereals",4351,2000,4.005,"","",""
"Uruguay",234,"Harvested irrigated temporary crop area: Vegetables",4360,2000,10.85,"","[121]",""
"Uruguay",234,"Harvested irrigated temporary crop area: Vegetables",4360,2009,10.8,"","",""
"Uruguay",234,"Harvested irrigated temporary crop area: Soybeans",4371,2009,4.73,"","",""
"Uruguay",234,"Harvested irrigated temporary crop area: Potatoes",4352,2009,2.0,"","",""
"Uruguay",234,"Harvested irrigated temporary crop area: Sugarcane",4357,2011,6.48,"","",""
"Uruguay",234,"Harvested irrigated temporary crop area: Fodder",4369,2000,3.69,"","",""
"Uruguay",234,"Harvested irrigated temporary crop area: Fodder",4369,2009,0.817,"","",""
"Uruguay",234,"Harvested irrigated temporary crop area: Other crops",4377,2000,0.424,"","",""
"Uruguay",234,"Harvested irrigated temporary crop area: Other crops",4377,2009,5.85,"","",""
"Uruguay",234,"Harvested irrigated permanent crop area: Citrus",4362,2000,6.521,"","",""
"Uruguay",234,"Harvested irrigated permanent crop area: Citrus",4362,2010,8.543,"","[122]",""
"Uruguay",234,"Harvested irrigated permanent crop area: Grapes",4523,2009,1.561,"","",""
"Uruguay",234,"Harvested irrigated permanent crop area: Other fruits",4524,2010,4.054,"","[123]",""
"Uruguay",234,"Harvested irrigated permanent crop area: Other crops",4378,2000,5.399,"","[124]",""
"Uzbekistan",235,"Harvested irrigated temporary crop area: Wheat",4345,1993,457.7,"","",""
"Uzbekistan",235,"Harvested irrigated temporary crop area: Wheat",4345,2005,1295.0,"","",""
"Uzbekistan",235,"Harvested irrigated temporary crop area: Rice",4346,1993,138.9,"","",""
"Uzbekistan",235,"Harvested irrigated temporary crop area: Rice",4346,2005,52.0,"","",""
"Uzbekistan",235,"Harvested irrigated temporary crop area: Maize",4348,1993,75.8,"","",""
"Uzbekistan",235,"Harvested irrigated temporary crop area: Other cereals",4351,1993,40.5,"","",""
"Uzbekistan",235,"Harvested irrigated temporary crop area: Vegetables",4360,1993,207.5,"","",""
"Uzbekistan",235,"Harvested irrigated temporary crop area: Other roots and tubers",4355,1993,26.1,"","",""
"Uzbekistan",235,"Harvested irrigated temporary crop area: Fodder",4369,1993,580.7,"K","",""
"Uzbekistan",235,"Harvested irrigated temporary crop area: Fodder",4369,2005,300.0,"I","[125]",""
"Uzbekistan",235,"Harvested irrigated temporary crop area: Cotton",4367,1993,1694.0,"","",""
"Uzbekistan",235,"Harvested irrigated temporary crop area: Cotton",4367,2005,1406.0,"","",""
"Uzbekistan",235,"Harvested irrigated temporary crop area: Other crops",4377,1993,22.4,"","",""
"Uzbekistan",235,"Harvested irrigated temporary crop area: Other crops",4377,2005,247.0,"I","",""
"Uzbekistan",235,"Harvested irrigated permanent crop area: Oil palm",4370,1993,11.2,"","",""
"Uzbekistan",235,"Harvested irrigated permanent crop area: Grass and Fodder",4522,1993,193.6,"K","",""
"Uzbekistan",235,"Harvested irrigated permanent crop area: Grass and Fodder",4522,2005,100.0,"I","[126]",""
"Uzbekistan",235,"Harvested irrigated permanent crop area: Other crops",4378,1993,666.9,"","",""
"Uzbekistan",235,"Harvested irrigated permanent crop area: Other crops",4378,2005,200.0,"I","[127]",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated temporary crop area: Rice",4346,2008,148.9,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated temporary crop area: Maize",4348,2008,59.41,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated temporary crop area: Sorghum",4350,2008,12.75,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated temporary crop area: Vegetables",4360,2008,23.1,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated temporary crop area: Soybeans",4371,2008,0.5,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated temporary crop area: Sesame",4374,2008,0.6,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated temporary crop area: Sunflower",4373,2008,0.3,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated temporary crop area: Potatoes",4352,2008,13.13,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated temporary crop area: Sweet potatoes",4353,2008,0.6,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated temporary crop area: Cassava",4354,2008,5.277,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated temporary crop area: Other roots and tubers",4355,2008,8.1,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated temporary crop area: Leguminous crops",4359,2008,4.1,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated temporary crop area: Sugarcane",4357,2008,87.51,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated temporary crop area: Cotton",4367,2008,1.6,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated temporary crop area: Flowers",4376,2008,1.4,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated temporary crop area: Tobacco",4366,2008,1.0,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated temporary crop area: Other crops",4377,2008,57.78,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated permanent crop area: Plantains",4356,2008,14.6,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated permanent crop area: Bananas",4361,2008,23.78,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated permanent crop area: Citrus",4362,2008,38.21,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated permanent crop area: Coconuts",4375,2008,5.775,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated permanent crop area: Oil palm",4370,2008,26.12,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated permanent crop area: Coffee",4364,2008,34.81,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated permanent crop area: Cocoa beans",4363,2008,26.6,"","",""
"Venezuela (Bolivarian Republic of)",236,"Harvested irrigated permanent crop area: Other crops",4378,2008,87.12,"","",""
"Viet Nam",237,"Harvested irrigated temporary crop area: Rice",4346,1997,5460.0,"","",""
"Viet Nam",237,"Harvested irrigated temporary crop area: Rice",4346,2005,6842.0,"","",""
"Viet Nam",237,"Harvested irrigated temporary crop area: Maize",4348,2005,265.5,"I","",""
"Viet Nam",237,"Harvested irrigated temporary crop area: Vegetables",4360,1997,340.0,"","",""
"Viet Nam",237,"Harvested irrigated temporary crop area: Soybeans",4371,2005,97.12,"","",""
"Viet Nam",237,"Harvested irrigated temporary crop area: Groundnuts",4372,2005,139.3,"","",""
"Viet Nam",237,"Harvested irrigated temporary crop area: Sweet potatoes",4353,2005,99.53,"","",""
"Viet Nam",237,"Harvested irrigated temporary crop area: Cassava",4354,2005,167.9,"","",""
"Viet Nam",237,"Harvested irrigated temporary crop area: Sugarcane",4357,2005,105.8,"","",""
"Viet Nam",237,"Harvested irrigated temporary crop area: Cotton",4367,2005,14.79,"","",""
"Viet Nam",237,"Harvested irrigated temporary crop area: Tobacco",4366,2005,8.6,"","",""
"Viet Nam",237,"Harvested irrigated temporary crop area: Other crops",4377,2005,2.565,"","[128]",""
"Viet Nam",237,"Harvested irrigated permanent crop area: Bananas",4361,2005,54.63,"","",""
"Viet Nam",237,"Harvested irrigated permanent crop area: Citrus",4362,2005,46.07,"","",""
"Viet Nam",237,"Harvested irrigated permanent crop area: Coconuts",4375,2005,25.04,"","",""
"Viet Nam",237,"Harvested irrigated permanent crop area: Coffee",4364,2005,259.6,"","",""
"Viet Nam",237,"Harvested irrigated permanent crop area: Tea",4365,2005,62.55,"","",""
"Viet Nam",237,"Harvested irrigated permanent crop area: Rubber",4368,2005,253.7,"","",""
"Viet Nam",237,"Harvested irrigated permanent crop area: Other crops",4378,2005,283.3,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Wheat",4345,1994,7.28,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Wheat",4345,2004,41.9,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Barley",4347,1994,6.83,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Barley",4347,2004,11.22,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Maize",4348,1994,17.0,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Maize",4348,2004,19.23,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Millet",4349,2004,7.947,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Sorghum",4350,2004,42.89,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Other cereals",4351,1994,18.0,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Vegetables",4360,2004,55.49,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Sesame",4374,1994,20.41,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Sesame",4374,2004,14.44,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Potatoes",4352,2004,16.87,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Other roots and tubers",4355,1994,13.0,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Leguminous crops",4359,1994,26.23,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Leguminous crops",4359,2004,26.83,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Fodder",4369,2004,70.77,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Cotton",4367,1994,12.77,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Cotton",4367,2004,17.25,"","",""
"Yemen",249,"Harvested irrigated temporary crop area: Tobacco",4366,2004,7.935,"","",""
"Yemen",249,"Harvested irrigated permanent crop area: Bananas",4361,2004,8.837,"","",""
"Yemen",249,"Harvested irrigated permanent crop area: Citrus",4362,2004,11.25,"","",""
"Yemen",249,"Harvested irrigated permanent crop area: Coffee",4364,2004,18.75,"","",""
"Yemen",249,"Harvested irrigated permanent crop area: Other crops",4378,1994,7.88,"","",""
"Yemen",249,"Harvested irrigated permanent crop area: Other crops",4378,2004,155.4,"","",""
"Zambia",251,"Harvested irrigated temporary crop area: Wheat",4345,1991,14.5,"","",""
"Zambia",251,"Harvested irrigated temporary crop area: Wheat",4345,2002,12.2,"","",""
"Zambia",251,"Harvested irrigated temporary crop area: Rice",4346,1991,9.5,"","",""
"Zambia",251,"Harvested irrigated temporary crop area: Rice",4346,2002,8.0,"","[129]",""
"Zambia",251,"Harvested irrigated temporary crop area: Barley",4347,1991,1.0,"","",""
"Zambia",251,"Harvested irrigated temporary crop area: Maize",4348,2002,1.5,"","",""
"Zambia",251,"Harvested irrigated temporary crop area: Vegetables",4360,1991,5.6,"","",""
"Zambia",251,"Harvested irrigated temporary crop area: Vegetables",4360,2002,3.0,"","",""
"Zambia",251,"Harvested irrigated temporary crop area: Sugarcane",4357,1991,12.4,"","",""
"Zambia",251,"Harvested irrigated temporary crop area: Sugarcane",4357,2002,18.42,"","",""
"Zambia",251,"Harvested irrigated temporary crop area: Cotton",4367,2002,0.035,"","[130]",""
"Zambia",251,"Harvested irrigated temporary crop area: Other crops",4377,1991,3.4,"","",""
"Zambia",251,"Harvested irrigated temporary crop area: Other crops",4377,2002,1.344,"","",""
"Zambia",251,"Harvested irrigated permanent crop area: Bananas",4361,2002,3.0,"","",""
"Zambia",251,"Harvested irrigated permanent crop area: Citrus",4362,2002,2.21,"","",""
"Zambia",251,"Harvested irrigated permanent crop area: Coffee",4364,2002,5.16,"","",""
"Zambia",251,"Harvested irrigated permanent crop area: Tea",4365,2002,0.52,"","[131]",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Wheat",4345,1989,47.5,"","",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Wheat",4345,1999,49.1,"","",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Barley",4347,1999,5.7,"","",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Maize",4348,1999,18.0,"","",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Sorghum",4350,1999,0.5,"","",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Vegetables",4360,1999,3.7,"","[132]",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Soybeans",4371,1989,15.0,"","",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Soybeans",4371,1999,19.4,"","",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Groundnuts",4372,1999,4.2,"","",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Sunflower",4373,1999,0.4,"","",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Potatoes",4352,1999,2.1,"","",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Leguminous crops",4359,1999,3.1,"","",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Sugarcane",4357,1989,31.77,"","",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Sugarcane",4357,1999,33.7,"","",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Fodder",4369,1999,8.6,"","",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Cotton",4367,1989,39.49,"","",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Cotton",4367,1999,27.3,"","",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Flowers",4376,1999,0.8,"","",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Tobacco",4366,1999,12.15,"","",""
"Zimbabwe",181,"Harvested irrigated temporary crop area: Other crops",4377,1989,44.79,"","",""
"Zimbabwe",181,"Harvested irrigated permanent crop area: Coffee",4364,1999,5.2,"","",""
"Zimbabwe",181,"Harvested irrigated permanent crop area: Tea",4365,1999,3.5,"","",""
"Zimbabwe",181,"Harvested irrigated permanent crop area: Other crops",4378,1999,4.98,"","[133]",""
""
"Metadata:"
"[1] [P-Components-N] | Rapeseed"
"[2] [P-Observations-N] | Oil crops"
"[3] [P-Observations-N] | Fruits"
"[4] [P-Observations-N] | Oil crops"
"[5] [P-Components-N] | Including 30 000 ha of rapeseed"
